run,policy,obs_timestep,current_p,image_variant,ablation,p_first_mean,p_first_std,p_end_mean,p_end_std,p_max_mean,first_dist_current_mean,chunk_step_mean,n,end_minus_current_p,first_minus_current_p
recorded_obs-0629-01,new_latest,136,0.4597378665824849,saved_rgb,start_image_start_state,0.00027091036466806145,0.015090118817023402,0.04175702517517976,0.025817976706527364,0.1598543842305527,75.79828097416713,3.44540354013443,20,-0.4179808414073051,-0.4594669562178168
recorded_obs-0629-01,new_latest,136,0.4597378665824849,server_jpeg_bgr_q90,current_image_current_state,0.4602189038064533,0.03198975328394422,0.008761998188216833,0.06756510818850829,0.525643238731797,5.998554994846232,3.848775625228882,20,-0.45097586839426806,0.00048103722396841686
recorded_obs-0629-01,new_latest,136,0.4597378665824849,server_jpeg_bgr_q90,current_image_start_state,-0.0016796596162302723,0.017366007526206304,0.04203114855519187,0.028967038611535406,0.15669412685151857,75.6560865666017,3.4546078205108643,20,-0.41770671802729303,-0.4614175261987152
recorded_obs-0629-01,new_latest,136,0.4597378665824849,server_jpeg_bgr_q90,start_image_current_state,0.47229369180116343,0.022284365912233636,0.34386208746132285,0.18637376902171715,0.6224913289747465,4.439172855622417,3.6643547654151916,20,-0.11587577912116204,0.01255582521867854
recorded_obs-0629-01,new_latest,136,0.4597378665824849,server_jpeg_bgr_q90,start_image_start_state,-0.0016052050424631918,0.01433587440792151,0.022902898543543347,0.02243774996686144,0.11068209210856055,76.06199803265562,2.9552656412124634,20,-0.43683496803894156,-0.4613430716249481
recorded_obs-0629-01,new_latest,151,0.45630274731149434,saved_rgb,current_image_current_state,0.46325711105110196,0.01505759844287321,0.8328326921890404,0.09816296254144675,0.8570808412256575,3.6735688894945113,3.6032079815864564,20,0.3765299448775461,0.006954363739607616
recorded_obs-0629-01,new_latest,151,0.45630274731149434,saved_rgb,current_image_start_state,0.005618662678655667,0.01585025446548218,0.05293477509582891,0.03098315481193321,0.148603357399326,90.35571373002008,3.10163933634758,20,-0.40336797221566545,-0.45068408463283866
recorded_obs-0629-01,new_latest,151,0.45630274731149434,saved_rgb,start_image_current_state,0.45893090226834987,0.01246101864487642,0.8414366496137845,0.07114551413514238,0.8562109720615327,4.140060274064277,3.5597670674324036,20,0.38513390230229017,0.002628154956855533
recorded_obs-0629-01,new_latest,151,0.45630274731149434,saved_rgb,start_image_start_state,0.00027091036466806145,0.015090118817023402,0.04175702517517976,0.025817976706527364,0.1598543842305527,91.57427803443855,3.44540354013443,20,-0.4145457221363146,-0.45603183694682625
recorded_obs-0629-01,new_latest,151,0.45630274731149434,server_jpeg_bgr_q90,current_image_current_state,0.46508513440863686,0.013645639716493513,0.7658572764885597,0.18742948721348487,0.860821668828678,3.58224686014294,3.8078738689422607,20,0.3095545291770654,0.008782387097142519
recorded_obs-0629-01,new_latest,151,0.45630274731149434,server_jpeg_bgr_q90,current_image_start_state,0.006879555266222355,0.014992575163907434,0.04241373017667538,0.026345408848818995,0.12238191191036238,90.31557733879464,2.954437959194183,20,-0.41388901713481896,-0.449423192045272
recorded_obs-0629-01,new_latest,151,0.45630274731149434,server_jpeg_bgr_q90,start_image_current_state,0.45835041405532184,0.011089438596354832,0.8767162994728801,0.05357355241652598,0.8930957338394462,4.38853349628125,3.7640748977661134,20,0.42041355216138576,0.002047666743827503
